GAME_ID,TEAM_ABBREVIATION,OPP_TEAM_ABBREVIATION,PLUS_MINUS,WL,GAME_DATE,P_W_PCT,PAST_WL,PAST_PTS,P_W-L,PAST_REB,PAST_AST,PAST_STL,PAST_BLK,PAST_TOV,PAST_PF,PAST_FG3_PCT,P_W_PCT_OPP,PAST_WL_OPP,PAST_PTS_OPP,P_W-L_OPP,PAST_REB_OPP,PAST_AST_OPP,PAST_STL_OPP,PAST_BLK_OPP,PAST_TOV_OPP,PAST_PF_OPP,PAST_FG3_PCT_OPP,TEAM_ELO,OPP_TEAM_ELO
0021900806,HOU,BOS,11,1,"FEB 11, 2020",0.623,0.6,113.4,13.0,37.2,20.6,10.2,4.4,9.6,19.8,0.337,0.712,1.0,115.8,22.0,45.4,20.2,8.0,4.6,11.8,20.6,0.4244,1557.8578129743207,1615.4625963232022
0021900807,CLE,ATL,22,1,"FEB 12, 2020",0.245,0.0,110.0,-27.0,44.4,27.2,6.8,2.4,17.0,19.0,0.36920000000000003,0.273,0.4,123.0,-25.0,40.6,25.6,7.4,6.2,15.2,20.8,0.3842,1335.755172227972,1394.646135928116
0021900812,MEM,POR,7,1,"FEB 12, 2020",0.509,0.6,108.2,1.0,47.0,23.0,7.8,6.8,11.8,20.2,0.2372,0.455,0.4,114.0,-5.0,42.4,19.8,6.0,5.0,11.6,21.4,0.3788,1537.311958394964,1501.1708594466836
0021900809,BKN,TOR,10,1,"FEB 12, 2020",0.462,0.6,115.8,-4.0,52.2,25.8,5.4,5.0,12.8,18.8,0.3762,0.741,1.0,123.8,26.0,42.2,26.8,10.2,3.4,13.2,21.0,0.44160000000000005,1474.470336322966,1646.805261960956
0021900814,DAL,SAC,19,1,"FEB 12, 2020",0.593,0.4,114.4,10.0,42.8,23.8,5.6,3.8,10.2,18.0,0.406,0.396,0.6,112.8,-11.0,40.4,24.8,6.4,4.2,13.8,21.2,0.4276,1536.2244023156843,1456.3162633820955
0021900808,ORL,DET,4,1,"FEB 12, 2020",0.426,0.4,109.0,-8.0,41.2,27.6,8.8,5.8,13.0,14.8,0.38079999999999997,0.339,0.2,93.4,-18.0,42.0,22.6,6.2,3.4,13.2,17.6,0.33480000000000004,1455.1194883314906,1381.5942809568583
0021900817,DEN,LAL,-4,0,"FEB 12, 2020",0.704,0.8,118.4,22.0,45.2,28.0,6.8,6.2,11.4,19.2,0.39059999999999995,0.769,0.8,123.8,28.0,49.6,30.2,8.8,3.8,16.6,19.8,0.4044,1617.7605499202637,1630.936198214142
0021900813,MIN,CHA,-7,0,"FEB 12, 2020",0.308,0.2,120.6,-20.0,41.2,26.0,9.6,4.8,16.8,21.2,0.3638,0.321,0.2,97.4,-19.0,44.0,21.8,6.0,3.6,13.2,16.0,0.3036,1366.498564332338,1377.0786309492157
0021900816,UTA,MIA,15,1,"FEB 12, 2020",0.66,0.6,111.2,17.0,46.4,22.4,4.8,2.6,14.8,19.0,0.39099999999999996,0.66,0.4,113.4,17.0,43.4,28.8,7.6,3.2,11.0,18.2,0.39059999999999995,1590.415990606541,1567.070734626178
0021900815,PHX,GSW,6,1,"FEB 12, 2020",0.389,0.2,108.0,-12.0,40.2,26.4,7.0,5.2,16.0,18.8,0.387,0.222,0.4,113.0,-30.0,39.0,28.8,9.6,6.2,13.0,20.6,0.3744,1430.1610203067514,1342.125107144313
0021900811,NYK,WAS,-18,0,"FEB 12, 2020",0.315,0.8,113.2,-20.0,49.0,26.6,9.0,3.8,13.8,22.2,0.34,0.365,0.6,114.8,-14.0,43.8,26.0,8.2,5.2,11.4,20.2,0.3492,1418.9302786735393,1435.9475579758496
0021900810,IND,MIL,7,1,"FEB 12, 2020",0.574,0.0,109.8,8.0,41.2,27.2,6.0,5.6,12.4,20.0,0.3132,0.868,1.0,119.0,39.0,58.0,27.0,5.8,7.4,15.2,18.2,0.3678,1516.3008368954636,1702.5760348212943
0021900819,NOP,OKC,-5,0,"FEB 13, 2020",0.426,0.6,120.8,-8.0,52.0,30.4,8.6,5.2,17.4,19.4,0.3634,0.593,0.6,109.0,10.0,40.4,20.2,7.4,4.2,11.6,21.4,0.3102,1513.2516729353981,1568.561420262174
0021900818,BOS,LAC,8,1,"FEB 13, 2020",0.698,0.8,113.6,21.0,46.6,22.0,8.4,5.0,13.4,21.8,0.43979999999999997,0.685,0.6,117.4,20.0,47.8,28.0,6.0,4.8,11.6,19.2,0.3964,1603.819624742152,1589.0929943041162
0021900825,GSW,HOU,-30,0,"FEB 20, 2020",0.218,0.2,108.0,-31.0,37.8,26.4,9.0,5.6,15.2,21.4,0.3426,0.63,0.6,113.2,14.0,37.6,19.6,9.2,5.0,11.0,20.4,0.332,1334.606112379433,1569.500784555371
0021900823,CHI,CHA,-10,0,"FEB 20, 2020",0.345,0.0,112.8,-17.0,41.0,25.0,9.0,2.2,16.4,20.8,0.3798,0.333,0.4,102.4,-18.0,47.0,20.4,6.4,3.0,12.4,15.6,0.33039999999999997,1399.7480110537497,1386.77420624686
0021900820,DET,MIL,-20,0,"FEB 20, 2020",0.333,0.2,99.4,-19.0,41.2,24.0,6.0,4.4,14.4,19.0,0.3532,0.852,0.8,115.4,38.0,54.8,24.6,6.4,6.0,15.4,17.4,0.359,1373.6794712827457,1687.6754057954158
0021900824,SAC,MEM,4,1,"FEB 20, 2020",0.389,0.6,112.4,-12.0,39.6,25.8,6.8,3.8,11.6,19.6,0.42560000000000003,0.519,0.8,108.2,2.0,51.6,24.8,7.4,7.0,12.0,19.6,0.25060000000000004,1448.5764910319374,1546.2754697549933
0021900822,PHI,BKN,8,1,"FEB 20, 2020",0.618,0.6,110.8,13.0,47.6,27.2,6.6,5.8,13.4,17.8,0.40540000000000004,0.472,0.8,114.6,-3.0,52.6,26.2,5.8,4.6,12.2,17.6,0.3596,1569.1844172937892,1489.0601480969938
0021900821,ATL,MIA,5,1,"FEB 20, 2020",0.268,0.4,121.0,-26.0,41.8,26.0,7.8,6.0,15.2,22.2,0.3806,0.648,0.2,106.2,16.0,43.8,27.2,8.2,3.8,12.6,19.0,0.3572,1382.9671664408063,1557.741655695002
0021900831,OKC,DEN,12,1,"FEB 21, 2020",0.6,0.6,111.4,11.0,40.2,20.6,7.0,4.4,10.6,20.8,0.3612,0.691,0.8,117.0,21.0,44.2,28.4,7.2,5.2,11.6,20.6,0.41600000000000004,1576.9827909234357,1608.1395938759072
0021900828,NYK,IND,-8,0,"FEB 21, 2020",0.309,0.6,114.0,-21.0,48.0,26.6,10.0,4.2,15.4,23.6,0.3122,0.582,0.2,112.8,9.0,42.0,27.2,6.6,5.0,14.4,20.6,0.3386,1409.419684044246,1531.201465921342
0021900832,UTA,SAS,-9,0,"FEB 21, 2020",0.667,0.8,113.0,18.0,49.6,23.2,4.8,2.4,15.8,18.8,0.381,0.426,0.2,111.0,-8.0,38.0,24.4,7.6,3.4,9.0,16.8,0.382,1599.745069537717,1471.6254111195738
0021900833,LAL,MEM,12,1,"FEB 21, 2020",0.774,0.8,122.0,29.0,50.2,29.4,8.4,3.6,16.2,19.8,0.3888,0.509,0.6,114.0,1.0,52.4,24.4,7.2,5.6,13.6,21.8,0.30700000000000005,1640.5571542584985,1533.5353138657213
0021900834,POR,NOP,-13,0,"FEB 21, 2020",0.446,0.4,115.0,-6.0,45.4,20.8,6.4,4.4,12.0,20.2,0.391,0.418,0.6,122.6,-9.0,48.6,32.4,8.0,5.4,16.6,20.2,0.3828,1492.2073480866543,1504.8303022741363
0021900827,WAS,CLE,-5,0,"FEB 21, 2020",0.377,0.6,115.0,-13.0,41.6,26.8,9.0,5.0,12.2,20.4,0.3644,0.259,0.2,113.6,-26.0,45.0,27.6,7.0,3.0,16.2,19.2,0.3684,1445.458152605143,1347.4341417152818
0021900826,ORL,DAL,-16,0,"FEB 21, 2020",0.436,0.4,109.8,-7.0,43.0,27.4,10.0,6.6,13.6,15.6,0.3532,0.6,0.4,118.0,11.0,42.0,26.6,5.2,4.8,10.0,18.6,0.41100000000000003,1463.0342980056032,1543.9641746658424
0021900830,MIN,BOS,-10,0,"FEB 21, 2020",0.302,0.2,121.0,-21.0,42.0,26.2,9.8,5.4,15.6,21.0,0.3852,0.704,0.8,117.2,22.0,48.0,22.2,8.2,5.2,13.2,23.0,0.44079999999999997,1356.8029890346936,1613.396011906883
0021900829,TOR,PHX,17,1,"FEB 21, 2020",0.727,0.8,116.2,25.0,41.4,25.4,10.2,3.2,12.8,21.4,0.40780000000000005,0.4,0.4,111.0,-11.0,39.6,26.8,8.4,4.8,15.6,18.8,0.392,1632.2154501869281,1437.6800150716315
0021900837,ATL,DAL,4,1,"FEB 22, 2020",0.281,0.4,121.4,-25.0,41.2,25.8,8.0,6.4,14.6,23.2,0.3908,0.607,0.6,121.0,12.0,43.6,28.0,5.4,5.0,11.2,17.8,0.41100000000000003,1397.6122235238597,1551.6760600011896
0021900836,CHA,BKN,-29,0,"FEB 22, 2020",0.345,0.6,103.0,-17.0,46.6,20.0,6.6,3.4,13.4,15.6,0.3296,0.463,0.6,111.6,-4.0,53.6,25.0,4.8,3.8,12.0,17.8,0.3302,1397.1474488996466,1481.3262778512815
0021900835,LAC,SAC,-9,0,"FEB 22, 2020",0.673,0.4,122.4,19.0,48.6,26.2,6.2,6.4,12.2,21.8,0.3778,0.4,0.6,115.6,-11.0,38.2,25.0,7.2,2.8,10.4,19.8,0.4192,1579.5166071393853,1461.3166469212094
0021900838,MIA,CLE,19,1,"FEB 22, 2020",0.636,0.2,108.8,15.0,44.8,27.0,8.6,4.8,14.0,22.0,0.3404,0.273,0.4,113.8,-25.0,45.2,26.2,6.0,3.6,17.4,21.0,0.377,1543.0965986119486,1360.1829481330258
0021900839,CHI,PHX,-8,0,"FEB 22, 2020",0.339,0.0,107.8,-18.0,41.0,24.4,10.0,2.2,16.4,21.2,0.3544,0.393,0.4,109.6,-12.0,39.0,26.8,10.0,4.4,16.0,19.2,0.3348,1389.3747684009631,1432.7591809036087
0021900841,UTA,HOU,-10,0,"FEB 22, 2020",0.655,0.8,114.8,17.0,49.8,24.2,4.6,3.4,16.4,19.2,0.382,0.636,0.6,115.2,15.0,36.6,20.8,9.8,5.4,13.2,19.6,0.3674,1586.2160206632586,1573.6111258832505
0021900840,MIL,PHI,21,1,"FEB 22, 2020",0.855,0.8,116.6,39.0,52.4,22.6,7.0,5.2,13.4,16.6,0.3584,0.625,0.8,112.0,14.0,48.4,26.2,8.0,6.8,13.2,18.0,0.3734,1690.4942024177221,1576.9182875395015
0021900846,OKC,SAS,28,1,"FEB 23, 2020",0.607,0.6,112.2,12.0,41.0,20.2,7.6,3.8,10.6,21.6,0.36119999999999997,0.436,0.4,113.2,-7.0,42.0,24.6,8.8,4.4,9.0,17.6,0.38580000000000003,1587.8771596167815,1485.154459994032
0021900845,CHI,WAS,9,1,"FEB 23, 2020",0.333,0.0,108.2,-19.0,40.4,23.0,10.2,3.6,18.2,22.8,0.3654,0.37,0.6,113.2,-14.0,44.0,26.0,10.2,4.8,12.2,20.8,0.3312,1380.6170222113178,1432.709346187399
0021900847,GSW,NOP,-14,0,"FEB 23, 2020",0.214,0.0,104.0,-32.0,37.0,25.4,9.6,5.8,16.6,19.6,0.28500000000000003,0.429,0.8,126.6,-8.0,48.0,34.4,7.6,4.8,16.6,21.4,0.4314,1330.4957710515534,1514.467144222659
0021900843,TOR,IND,46,1,"FEB 23, 2020",0.732,0.8,116.0,26.0,43.6,24.8,9.2,5.8,15.2,22.0,0.40840000000000004,0.589,0.4,110.4,10.0,43.6,25.4,6.8,5.0,13.0,21.4,0.29839999999999994,1637.136284354951,1537.8331338383402
0021900848,POR,DET,3,1,"FEB 23, 2020",0.439,0.2,113.0,-7.0,44.6,19.2,7.4,5.0,12.4,20.8,0.3678,0.328,0.0,97.4,-20.0,42.0,22.8,4.8,5.0,17.4,20.6,0.3376,1482.5705061381316,1370.8606746604394
0021900842,LAL,BOS,2,1,"FEB 23, 2020",0.778,0.8,119.6,30.0,48.4,28.8,9.2,5.6,16.2,21.6,0.365,0.709,0.8,119.4,23.0,51.4,21.8,7.2,5.2,12.8,24.4,0.3968,1647.5706827549247,1617.113425163377
0021900844,DEN,MIN,12,1,"FEB 23, 2020",0.679,0.6,111.8,20.0,42.0,26.2,7.6,4.4,12.8,20.2,0.3604,0.296,0.2,122.6,-22.0,41.6,25.8,9.0,6.2,14.0,21.4,0.3882,1597.2452251825614,1353.0855757781994
0021900854,DAL,MIN,16,1,"FEB 24, 2020",0.596,0.6,118.8,11.0,43.4,27.2,5.0,6.6,11.8,18.0,0.3946,0.291,0.2,121.8,-23.0,42.6,27.4,7.8,5.2,13.8,20.4,0.40679999999999994,1537.511213465596,1349.1466669838712
0021900851,WAS,MIL,-3,0,"FEB 24, 2020",0.364,0.4,112.8,-15.0,43.0,25.2,11.6,4.6,14.4,22.4,0.31120000000000003,0.857,0.8,118.0,40.0,51.8,25.8,6.8,4.8,14.0,16.2,0.3618,1421.2211435663903,1697.3368971318926
0021900853,HOU,NYK,11,1,"FEB 24, 2020",0.643,0.6,115.0,16.0,37.6,20.8,10.0,5.6,12.0,20.2,0.3604,0.304,0.4,105.8,-22.0,46.8,24.2,9.2,5.4,16.0,25.2,0.32320000000000004,1583.9737648277385,1402.7880161272478
0021900856,LAC,MEM,27,1,"FEB 24, 2020",0.661,0.2,117.4,18.0,47.8,23.2,6.4,6.0,13.8,22.0,0.3556,0.5,0.4,110.8,0.0,52.0,23.4,7.8,5.0,14.8,22.4,0.2776,1566.2399867971847,1526.521785369295
0021900849,CLE,MIA,6,1,"FEB 24, 2020",0.268,0.4,108.0,-26.0,46.4,25.2,6.4,3.4,19.4,21.0,0.3464,0.643,0.4,114.2,16.0,42.2,29.6,10.4,4.6,13.0,22.8,0.37539999999999996,1355.0097125077966,1548.2698342371777
0021900852,BKN,ORL,-2,0,"FEB 24, 2020",0.473,0.6,108.8,-3.0,51.4,24.4,6.0,4.8,11.4,18.8,0.3202,0.429,0.4,111.0,-8.0,44.8,27.6,10.2,5.8,11.6,17.4,0.31120000000000003,1488.9497384105537,1455.322412670256
0021900850,PHI,ATL,17,1,"FEB 24, 2020",0.614,0.8,111.4,13.0,47.0,24.8,8.6,6.8,13.0,18.6,0.3574,0.293,0.6,122.2,-24.0,42.6,27.0,8.4,5.6,13.8,23.2,0.3674,1570.0755928253311,1411.7770700594533
0021900855,UTA,PHX,-20,0,"FEB 24, 2020",0.643,0.6,113.4,16.0,47.8,23.6,3.6,3.4,16.0,18.2,0.3606,0.404,0.4,106.6,-11.0,38.2,26.2,10.0,3.4,15.2,20.8,0.30460000000000004,1575.8533817187706,1441.516927093254
0021900862,POR,BOS,-12,0,"FEB 25, 2020",0.448,0.4,111.6,-6.0,44.2,20.4,6.8,5.2,12.6,20.8,0.3694,0.696,0.6,119.4,22.0,50.8,21.2,7.6,4.2,13.6,26.6,0.3868,1489.4616385824972,1607.987816807516
0021900857,IND,CHA,39,1,"FEB 25, 2020",0.579,0.4,105.4,9.0,42.0,24.8,8.4,4.8,12.4,21.8,0.288,0.339,0.6,98.2,-18.0,45.0,20.0,7.2,3.4,12.4,15.2,0.3194,1530.6159404527973,1389.5239883403744
0021900863,GSW,SAC,-18,0,"FEB 25, 2020",0.211,0.0,106.6,-33.0,39.8,27.0,10.2,5.8,17.8,20.0,0.32220000000000004,0.411,0.6,117.0,-10.0,40.6,24.2,7.8,3.0,10.2,19.8,0.4102,1325.3458521284924,1474.59326726341
0021900859,CHI,OKC,-2,0,"FEB 25, 2020",0.345,0.2,109.6,-18.0,39.8,23.4,11.0,4.2,20.4,25.2,0.37299999999999994,0.614,0.6,116.8,13.0,43.4,21.6,8.2,4.0,10.8,20.4,0.4088,1392.1052248323265,1595.003803252268
0021900858,TOR,MIL,-11,0,"FEB 25, 2020",0.737,0.8,118.4,27.0,47.2,25.6,8.6,7.2,15.4,21.8,0.3962,0.86,0.8,123.2,41.0,48.4,25.8,7.4,4.6,15.0,19.6,0.3766,1644.3534777404939,1700.7261228475406
0021900861,LAL,NOP,9,1,"FEB 25, 2020",0.782,1.0,120.2,31.0,50.0,26.2,9.0,5.6,15.8,22.4,0.3718,0.439,0.8,124.6,-7.0,49.4,33.6,6.6,4.4,15.0,20.4,0.4282,1656.6962911107858,1519.61706314572
0021900860,DEN,DET,17,1,"FEB 25, 2020",0.684,0.6,117.8,21.0,39.2,27.4,7.8,4.8,13.2,21.6,0.3872,0.322,0.0,98.0,-21.0,43.4,22.6,4.8,5.8,17.8,19.4,0.3426,1601.1841339768896,1363.9695422160737
0021900868,MIA,MIN,-3,0,"FEB 26, 2020",0.632,0.4,116.2,15.0,42.2,30.0,10.4,5.8,12.8,22.8,0.37,0.286,0.0,118.0,-24.0,41.8,22.8,7.0,5.8,13.6,20.6,0.36,1533.2179561194991,1344.0928550515262
0021900871,PHX,LAC,-10,0,"FEB 26, 2020",0.414,0.6,111.2,-10.0,37.6,27.8,10.6,2.8,15.2,23.4,0.36839999999999995,0.667,0.4,119.2,19.0,49.2,25.0,6.2,6.0,13.2,22.6,0.37279999999999996,1455.201625515335,1575.1017591154018
0021900870,HOU,MEM,28,1,"FEB 26, 2020",0.649,0.8,121.4,17.0,39.4,21.6,10.6,6.0,11.6,20.4,0.38120000000000004,0.491,0.4,108.8,-1.0,53.0,22.4,6.4,5.2,14.6,23.0,0.2818,1589.1852383134985,1517.6600130510778
0021900869,SAS,DAL,-6,0,"FEB 26, 2020",0.429,0.4,110.4,-8.0,42.8,25.0,8.0,4.0,10.0,20.2,0.3722,0.603,0.6,123.4,12.0,45.0,27.0,5.4,6.0,12.2,20.0,0.3702,1478.0278163585456,1542.565025397941
0021900872,UTA,BOS,-11,0,"FEB 26, 2020",0.632,0.4,112.8,15.0,44.2,21.8,4.8,3.0,16.8,20.0,0.3586,0.702,0.6,120.6,23.0,49.2,21.2,7.6,4.4,14.6,25.6,0.3954,1562.1686832966896,1614.7028177953266
0021900864,CHA,NYK,6,1,"FEB 26, 2020",0.333,0.6,94.2,-19.0,45.0,21.4,8.2,2.8,12.6,15.2,0.3188,0.298,0.2,107.2,-23.0,49.8,22.8,9.2,6.0,16.8,24.8,0.33899999999999997,1383.3755104145189,1397.5765426414878
0021900865,CLE,PHI,14,1,"FEB 26, 2020",0.281,0.6,112.4,-25.0,48.0,24.0,7.2,4.2,18.0,20.2,0.34299999999999997,0.621,0.8,113.4,14.0,46.6,23.4,8.8,5.6,11.2,18.0,0.3254,1370.0615906254752,1575.8105179172187
0021900867,ATL,ORL,-10,0,"FEB 26, 2020",0.288,0.4,116.6,-25.0,41.4,25.0,7.6,4.4,13.6,23.6,0.3396,0.439,0.6,113.4,-7.0,45.2,28.6,9.8,5.8,9.6,15.6,0.3296,1406.0421449675657,1466.2872739222255
0021900866,WAS,BKN,4,1,"FEB 26, 2020",0.357,0.4,119.8,-16.0,41.2,25.6,11.8,3.8,16.4,23.4,0.35459999999999997,0.464,0.6,107.8,-4.0,52.0,24.8,6.2,4.4,12.0,19.4,0.3338,1417.8319178507422,1477.9848771585841
0021900873,PHI,NYK,9,1,"FEB 27, 2020",0.61,0.6,108.6,13.0,44.0,22.0,9.0,6.2,9.6,16.6,0.3124,0.293,0.0,108.4,-24.0,48.8,22.4,9.2,6.0,16.8,25.4,0.3196,1560.495807769274,1387.1680315483004
0021900876,GSW,LAL,-30,0,"FEB 27, 2020",0.207,0.0,101.4,-34.0,40.0,25.0,8.6,5.0,17.4,19.6,0.26959999999999995,0.786,1.0,118.8,32.0,50.8,25.8,8.8,7.6,14.2,22.0,0.3342,1319.3954592416965,1662.9435667570708
0021900874,IND,POR,6,1,"FEB 27, 2020",0.586,0.6,105.8,10.0,45.8,26.8,9.0,5.2,12.4,20.2,0.30579999999999996,0.441,0.2,109.8,-7.0,43.8,21.2,6.6,4.8,13.2,19.4,0.3628,1536.7644183786529,1482.7466375946867
0021900875,OKC,SAC,4,1,"FEB 27, 2020",0.621,0.8,119.4,14.0,42.0,23.8,9.2,4.8,11.0,19.6,0.4208,0.421,0.6,115.0,-9.0,40.8,24.2,8.0,3.4,10.2,21.2,0.3882,1599.748216166228,1480.543660150206
0021900879,TOR,CHA,-3,0,"FEB 28, 2020",0.724,0.6,114.0,26.0,46.2,25.4,8.2,7.2,17.2,22.6,0.3854,0.345,0.6,98.2,-18.0,43.4,22.6,7.6,3.0,13.4,16.0,0.33540000000000003,1635.9619228535346,1393.7840215077063
0021900878,ATL,BKN,23,1,"FEB 28, 2020",0.283,0.4,115.4,-26.0,43.6,24.4,7.6,4.4,13.0,24.4,0.3254,0.456,0.4,107.8,-5.0,52.6,23.8,6.6,3.2,13.6,21.2,0.3246,1397.7589667921734,1466.2706301145531
0021900886,LAC,DEN,29,1,"FEB 28, 2020",0.672,0.4,113.0,20.0,48.0,23.8,6.2,5.2,14.0,22.8,0.3798,0.69,0.6,117.4,22.0,39.4,29.4,8.8,4.0,14.0,21.2,0.4034000000000001,1581.7815278952,1605.2510362798987
0021900877,ORL,MIN,11,1,"FEB 28, 2020",0.448,0.8,120.4,-6.0,46.4,29.0,9.2,6.4,9.4,16.8,0.3672,0.298,0.2,118.6,-23.0,40.8,23.6,9.0,6.6,12.2,23.8,0.344,1474.5704520976178,1359.0555602626484
0021900882,MIL,OKC,47,1,"FEB 28, 2020",0.862,0.8,120.2,42.0,48.0,25.2,8.0,5.6,15.0,19.8,0.35740000000000005,0.627,1.0,120.6,15.0,42.4,24.0,8.8,5.2,10.2,18.8,0.41899999999999993,1709.1176777345,1606.445810074675
0021900883,NOP,CLE,12,1,"FEB 28, 2020",0.431,0.6,121.6,-8.0,47.8,34.4,7.0,4.4,16.0,20.4,0.4084,0.293,0.8,115.6,-24.0,48.6,24.4,6.4,4.8,18.4,20.0,0.3922,1513.369787499435,1385.3763007734199
0021900880,MIA,DAL,8,1,"FEB 28, 2020",0.621,0.2,118.8,14.0,41.8,28.8,10.2,6.8,14.8,23.2,0.38180000000000003,0.61,0.8,121.4,13.0,48.4,27.2,6.0,7.2,13.8,20.4,0.376,1518.2552509083769,1550.7285685921486
0021900885,UTA,WAS,10,1,"FEB 28, 2020",0.621,0.2,108.8,14.0,43.4,19.6,4.8,3.2,14.4,17.4,0.33280000000000004,0.368,0.4,116.6,-15.0,40.2,24.4,11.4,3.0,15.2,25.4,0.36279999999999996,1553.6693182527615,1429.5461648947733
0021900884,PHX,DET,-2,0,"FEB 28, 2020",0.407,0.6,109.6,-11.0,41.4,28.4,10.8,3.0,15.8,23.0,0.35039999999999993,0.317,0.0,99.2,-22.0,44.4,23.2,5.4,4.8,17.8,20.8,0.32620000000000005,1448.5218567355369,1359.9026399130646
0021900881,MEM,SAC,-3,0,"FEB 28, 2020",0.483,0.2,110.0,-2.0,50.4,24.2,7.4,5.0,14.8,21.6,0.31720000000000004,0.414,0.6,114.4,-10.0,40.0,25.6,8.0,2.8,10.6,23.4,0.3916,1509.690076601919,1473.8460662417592
0021900894,PHX,GSW,-16,0,"FEB 29, 2020",0.4,0.4,109.4,-12.0,41.0,29.6,9.8,3.2,16.6,21.6,0.35300000000000004,0.203,0.0,98.4,-35.0,39.4,25.8,8.4,5.2,19.6,20.8,0.261,1436.0251026635883,1316.9640077320357
0021900890,CLE,IND,-9,0,"FEB 29, 2020",0.288,0.6,111.0,-25.0,44.4,24.8,6.2,4.0,17.8,18.2,0.39180000000000004,0.593,0.8,106.0,11.0,47.4,25.4,9.2,5.4,13.4,18.4,0.32320000000000004,1378.9021700027126,1545.2220692603455
0021900892,BOS,HOU,-1,0,"FEB 29, 2020",0.707,0.8,122.4,24.0,48.4,20.6,6.8,4.4,12.6,23.8,0.4112,0.655,1.0,126.8,18.0,41.0,22.0,10.2,6.4,14.0,21.6,0.4018,1623.2021828392546,1597.1551747626575
0021900893,SAS,ORL,1,1,"FEB 29, 2020",0.421,0.4,110.6,-9.0,45.6,24.8,8.2,4.6,10.2,20.0,0.38039999999999996,0.458,0.8,120.6,-5.0,48.2,29.6,8.6,6.8,10.4,18.0,0.33240000000000003,1469.864273164338,1481.3629907538432
0021900889,MIA,BKN,3,1,"FEB 29, 2020",0.627,0.4,123.8,15.0,42.4,31.0,9.2,6.4,14.4,23.0,0.4124,0.448,0.2,111.2,-6.0,49.2,24.4,6.2,3.8,13.4,21.8,0.35140000000000005,1529.1871959282348,1454.3238738683112
0021900891,MEM,LAL,17,1,"FEB 29, 2020",0.475,0.0,108.0,-3.0,49.4,24.4,7.2,4.2,14.8,21.2,0.3184,0.789,1.0,117.0,33.0,47.8,25.0,9.8,7.8,14.2,21.0,0.32520000000000004,1498.6620477435679,1665.3750182667316
0021900887,NYK,CHI,10,1,"FEB 29, 2020",0.288,0.0,102.6,-25.0,45.4,22.0,7.2,5.4,15.0,21.8,0.3128,0.339,0.2,111.8,-19.0,39.2,23.2,10.6,4.4,19.0,25.4,0.37539999999999996,1381.7803702118288,1387.3608119183664
0021900888,ATL,POR,12,1,"FEB 29, 2020",0.295,0.6,122.6,-25.0,46.4,26.0,7.0,4.2,11.2,22.2,0.3464,0.433,0.2,106.4,-8.0,44.8,19.8,6.6,5.2,13.2,18.4,0.37459999999999993,1409.7057230384153,1474.288986712994
0021900896,MIN,DAL,-20,0,"MAR 01, 2020",0.293,0.2,122.0,-24.0,37.8,24.0,9.0,6.4,13.0,24.0,0.364,0.6,0.6,119.0,12.0,46.0,25.4,5.8,6.4,13.8,21.8,0.375,1352.263021606423,1539.7966235722906
0021900895,CHA,MIL,-8,0,"MAR 01, 2020",0.356,0.6,95.0,-17.0,44.6,22.8,6.8,3.8,14.2,17.2,0.3396,0.864,1.0,124.6,43.0,52.4,28.4,7.8,5.0,15.0,19.8,0.3806,1409.8089030542965,1716.2456636949635
0021900901,GSW,WAS,-14,0,"MAR 01, 2020",0.217,0.2,100.2,-34.0,41.6,26.4,8.6,5.0,17.2,21.0,0.25,0.362,0.2,117.6,-16.0,40.4,24.0,11.2,2.4,14.8,25.2,0.367,1330.2627344996615,1422.9741050072269
0021900898,DEN,TOR,15,1,"MAR 01, 2020",0.678,0.4,112.6,21.0,39.8,26.4,8.8,4.2,14.8,21.6,0.3726,0.712,0.4,105.8,25.0,47.0,23.4,7.4,7.0,14.6,22.4,0.329,1594.5765551230256,1619.9370413069444
0021900899,SAC,DET,6,1,"MAR 01, 2020",0.424,0.8,113.0,-9.0,41.4,25.2,8.8,3.0,11.4,23.4,0.3878,0.328,0.2,106.6,-21.0,40.2,24.4,7.4,4.4,15.6,21.0,0.3674,1484.8740951001103,1372.3993939850131
0021900897,LAC,PHI,6,1,"MAR 01, 2020",0.678,0.6,118.8,21.0,48.8,25.8,7.0,5.0,14.2,22.8,0.38180000000000003,0.617,0.6,109.6,14.0,42.8,23.4,9.4,6.2,9.6,17.8,0.35,1592.4560090520731,1565.8834691057457
0021900900,NOP,LAL,-8,0,"MAR 01, 2020",0.441,0.6,117.2,-7.0,47.6,33.6,8.0,5.0,16.6,19.8,0.4042,0.776,0.8,110.6,32.0,47.0,24.4,9.2,7.6,14.6,19.2,0.3038,1519.8439182701422,1650.9138756497136
0021900904,ORL,POR,-23,0,"MAR 02, 2020",0.45,0.6,120.0,-6.0,47.2,28.4,7.8,6.4,11.6,18.0,0.34680000000000005,0.426,0.2,109.0,-9.0,43.0,18.4,7.0,5.4,14.4,20.4,0.3616,1471.0321518426979,1462.4512490848845
0021900906,MIA,MIL,16,1,"MAR 02, 2020",0.633,0.6,122.2,16.0,41.2,30.8,8.2,5.8,12.6,21.0,0.4266,0.867,1.0,118.0,44.0,56.4,27.6,6.4,5.6,16.8,19.0,0.3652,1537.0651959068073,1719.171485705968
