GAME_ID,TEAM_ABBREVIATION,OPP_TEAM_ABBREVIATION,PLUS_MINUS,WL,GAME_DATE,P_W_PCT,PAST_WL,PAST_PTS,P_W-L,PAST_REB,PAST_AST,PAST_STL,PAST_BLK,PAST_TOV,PAST_PF,PAST_FG3_PCT,PAST_TS,PAST_EFG,P_W_PCT_OPP,PAST_WL_OPP,PAST_PTS_OPP,P_W-L_OPP,PAST_REB_OPP,PAST_AST_OPP,PAST_STL_OPP,PAST_BLK_OPP,PAST_TOV_OPP,PAST_PF_OPP,PAST_FG3_PCT_OPP,PAST_TS_OPP,PAST_EFG_OPP,TEAM_ELO,OPP_TEAM_ELO,ELO_WIN_PROB
0022100138,POR,LAL,15,1,"NOV 06, 2021",0.444,0.4,108.2,-1.0,47.2,24.6,7.2,4.6,12.4,17.2,0.38360000000000005,0.5595284053400325,0.5403966172840773,0.556,0.6,109.2,1.0,43.4,24.6,10.0,5.2,15.8,20.4,0.33039999999999997,0.5577564702855817,0.5339636833889654,1490.6383929146746,1506.599601432973,0.4770461201930147
0022100135,CHI,PHI,-9,0,"NOV 06, 2021",0.75,0.6,109.4,4.0,41.6,22.8,8.6,5.0,11.6,17.8,0.34619999999999995,0.5803163373467093,0.5301991935712865,0.778,1.0,111.4,5.0,40.2,25.2,9.2,5.6,13.6,19.4,0.385,0.6189144476455499,0.583535541009992,1535.1691597568417,1545.678043075066,0.4848811115840246
0022100133,DEN,HOU,1,1,"NOV 06, 2021",0.5,0.4,102.4,0.0,43.6,24.4,8.6,5.6,14.6,17.6,0.28779999999999994,0.5470338577201777,0.5243262761335051,0.125,0.0,102.0,-6.0,45.2,21.8,7.0,3.4,19.0,21.0,0.3108,0.5232829810098893,0.4911082460990662,1499.7005403368803,1444.6932310689776,0.5785070119344558
0022100134,MIA,UTA,3,1,"NOV 06, 2021",0.75,0.8,110.4,4.0,52.4,23.6,7.6,2.4,14.6,20.0,0.3682,0.5644919997470625,0.5198287173186772,0.875,0.8,112.6,6.0,52.2,19.6,6.4,6.2,15.6,19.4,0.3336,0.5816441271585147,0.5369339677900146,1536.246750000353,1554.655874195121,0.4735319056288543
0022100136,DAL,BOS,3,1,"NOV 06, 2021",0.625,0.6,100.6,2.0,44.6,18.8,6.2,4.2,12.8,20.0,0.30160000000000003,0.5152394802375843,0.4831981026906725,0.444,0.4,104.0,-1.0,45.0,20.2,8.2,5.8,12.0,20.8,0.3074,0.5253096750450206,0.4822632105900446,1518.0730779757766,1496.015640893258,0.5317006250321706
0022100139,TOR,BKN,-13,0,"NOV 07, 2021",0.6,0.8,106.0,2.0,44.6,19.4,10.2,4.2,9.8,19.4,0.36419999999999997,0.5328336863181262,0.5097294992391049,0.667,0.8,105.6,3.0,44.0,26.0,6.6,5.4,16.4,20.6,0.3884,0.5985487892624046,0.5665744519498389,1519.691728321133,1528.5545985139058,0.48724807040504314
0022100144,OKC,SAS,5,1,"NOV 07, 2021",0.25,0.4,100.8,-4.0,46.0,18.8,7.6,4.0,15.0,15.2,0.3252,0.5238410578058531,0.4869332019336367,0.333,0.4,105.8,-3.0,44.2,26.2,9.0,7.0,13.4,15.2,0.355,0.5410172691905931,0.5143320998273688,1466.8725657758469,1472.0461322463534,0.4925551896013119
0022100145,GSW,HOU,13,1,"NOV 07, 2021",0.875,0.8,110.0,6.0,50.4,31.6,10.0,6.2,15.8,18.2,0.3778,0.5814830838751128,0.564553667805888,0.111,0.0,99.6,-7.0,44.8,20.8,7.2,4.0,18.8,20.0,0.28600000000000003,0.5243625103696334,0.49278266470371734,1551.305895793641,1436.2633713076668,0.6597629458637991
0022100142,WAS,MIL,7,1,"NOV 07, 2021",0.667,0.6,112.6,3.0,49.2,25.0,5.8,5.6,12.4,18.0,0.3286,0.5658029699070464,0.5252253560393095,0.444,0.2,102.2,-1.0,45.6,21.0,7.0,4.2,13.2,20.2,0.33099999999999996,0.5296431829299777,0.5029650319619273,1526.1581305411373,1488.3844152653273,0.554147566038146
0022100140,NYK,CLE,-17,0,"NOV 07, 2021",0.667,0.6,108.4,3.0,46.4,19.4,6.8,5.0,13.0,18.2,0.3668,0.5690027406546101,0.5293633513767139,0.6,0.6,103.0,2.0,42.8,24.2,7.6,3.2,16.8,15.0,0.365,0.5504034916116197,0.5193128693918058,1524.0043348563156,1521.91965994064,0.5030000523626954
